scenario,index1,index2,G,B
391,15,14,-7.233748725873804,56.88356952618946
391,15,15,20.853952129924018,-162.62736951147886
391,15,16,-4.840839078773654,37.99325216370838
391,15,18,-5.528832863382538,42.57201304804555
391,16,15,-4.840839078773654,37.99325216370838
391,16,16,14.585681941339672,-115.55942820112503
391,16,17,-8.547008547008547,68.37606837606837
391,16,21,-1.1978343155574722,9.343107661348283
391,17,16,-8.547008547008547,68.37606837606837
391,17,17,18.228686704555855,-144.29292270348512
391,17,20,-9.681678157547308,75.98650432741675
391,18,15,-5.528832863382538,42.57201304804555
391,18,18,11.927146719495752,-92.14548828374814
391,18,19,-6.398313856113215,49.6810252357026
391,19,18,-6.398313856113215,49.6810252357026
391,19,19,18.20269834177932,-140.61461983941254
391,19,22,-11.804384485666105,91.06239460370995
391,20,14,-5.1624745461324455,40.15257980325236
391,20,17,-9.681678157547308,75.98650432741675
391,20,20,14.844152703679754,-115.98158413066909
391,21,16,-1.1978343155574722,9.343107661348283
391,21,21,1.1978343155574722,-9.232507661348283
391,22,11,-1.3072832545449176,10.184158257180568
391,22,12,-1.459477796214825,11.373408051583995
391,22,19,-11.804384485666105,91.06239460370995
391,22,22,14.571145536425849,-112.38206091247451
391,23,2,-0.31698626002382907,11.56310748521707
391,23,14,-2.44659485119591,18.95198101150265
391,23,23,2.7543485017044818,-30.12374895831534
392,0,0,17.011918767573544,-84.77385681789507
392,0,1,-13.00195029254388,69.5104265639846
392,0,2,-1.14738182597622,4.438224205973951
392,0,4,-2.862586649053443,11.09580604793651
392,1,0,-13.00195029254388,69.5104265639846
392,1,1,16.180396687476932,-81.5149176131998
392,1,3,-1.9149113798863084,7.3969290192559525
392,1,5,-1.263535015046744,4.881262029959253
392,2,0,-1.14738182597622,4.438224205973951
392,2,2,3.5123114154385533,-24.179291644802625
392,2,8,-2.0384337416377893,7.875766729055094
392,2,23,-0.31698626002382907,11.56310748521707
392,3,1,-1.9149113798863084,7.3969290192559525
392,3,3,4.251048368169884,-16.40518445526367
392,3,8,-2.3361369882835756,9.039455436007716
392,4,0,-2.862586649053443,11.09580604793651
392,4,4,5.604048738119698,-21.689559664802754
392,4,9,-2.7414620890662555,10.617153616866245
392,5,1,-1.263535015046744,4.881262029959253
392,5,5,4.870682876968237,-20.32593797573266
392,5,9,-3.6071478619214936,15.700175945773408
392,6,6,3.9525003915212653,-15.254814719459477
392,6,7,-3.9525003915212653,15.263114719459477
392,7,6,-3.9525003915212653,15.263114719459477
392,7,7,5.4207978885382495,-20.90965246553685
392,7,8,-1.4682974970169838,5.677187746077377
392,8,2,-2.0384337416377893,7.875766729055094
392,8,3,-2.3361369882835756,9.039455436007716
392,8,7,-1.4682974970169838,5.677187746077377
392,8,8,6.495859922587437,-46.35991133068735
392,8,10,-0.31698626002382907,11.56310748521707
392,8,11,-0.31698626002382907,11.56310748521707
392,9,4,-2.7414620890662555,10.617153616866245
392,9,5,-3.6071478619214936,15.700175945773408
392,9,9,7.001601646636837,-48.89588098218682
392,9,10,-0.3200939684554352,11.676471284091747
392,9,11,-0.3200939684554352,11.676471284091747
392,10,8,-0.31698626002382907,11.56310748521707
392,10,9,-0.3200939684554352,11.676471284091747
392,10,10,6.310180721002116,-66.77963738730838
392,10,12,-2.648753566047322,20.668962253090577
392,10,13,-3.039855888313442,23.5307363206485
392,11,8,-0.31698626002382907,11.56310748521707
392,11,9,-0.3200939684554352,11.676471284091747
392,11,11,4.577608087233592,-53.37550932384045
392,11,12,-2.648753566047322,20.668962253090577
392,11,22,-1.3072832545449176,10.184158257180568
392,12,10,-2.648753566047322,20.668962253090577
392,12,11,-2.648753566047322,20.668962253090577
392,12,12,6.756984928309469,-52.52053255776515
392,12,22,-1.459477796214825,11.373408051583995
392,13,10,-3.039855888313442,23.5307363206485
392,13,13,6.290387350207462,-48.73502109418398
392,13,15,-3.2505314618940204,25.289134773535476
392,14,14,14.842818123202159,-115.81238034094446
392,14,15,-7.233748725873804,56.88356952618946
392,14,20,-5.1624745461324455,40.15257980325236
392,14,23,-2.44659485119591,18.95198101150265
392,15,13,-3.2505314618940204,25.289134773535476
392,15,14,-7.233748725873804,56.88356952618946
392,15,15,20.853952129924018,-162.62736951147886
392,15,16,-4.840839078773654,37.99325216370838
392,15,18,-5.528832863382538,42.57201304804555
392,16,15,-4.840839078773654,37.99325216370838
392,16,16,14.585681941339672,-115.55942820112503
392,16,17,-8.547008547008547,68.37606837606837
392,16,21,-1.1978343155574722,9.343107661348283
392,17,16,-8.547008547008547,68.37606837606837
392,17,17,18.228686704555855,-144.29292270348512
392,17,20,-9.681678157547308,75.98650432741675
392,18,15,-5.528832863382538,42.57201304804555
392,18,18,11.927146719495752,-92.14548828374814
392,18,19,-6.398313856113215,49.6810252357026
392,19,18,-6.398313856113215,49.6810252357026
392,19,19,18.20269834177932,-140.61461983941254
392,19,22,-11.804384485666105,91.06239460370995
392,20,14,-5.1624745461324455,40.15257980325236
392,20,17,-9.681678157547308,75.98650432741675
392,20,20,16.706099015420932,-130.42072435320378
392,20,21,-1.8619463117411768,14.510340222534687
392,21,16,-1.1978343155574722,9.343107661348283
392,21,20,-1.8619463117411768,14.510340222534687
392,21,21,3.059780627298649,-23.67164788388297
392,22,11,-1.3072832545449176,10.184158257180568
392,22,12,-1.459477796214825,11.373408051583995
392,22,19,-11.804384485666105,91.06239460370995
392,22,22,14.571145536425849,-112.38206091247451
392,23,2,-0.31698626002382907,11.56310748521707
392,23,14,-2.44659485119591,18.95198101150265
392,23,23,2.7543485017044818,-30.12374895831534
393,0,0,17.011918767573544,-84.77385681789507
393,0,1,-13.00195029254388,69.5104265639846
393,0,2,-1.14738182597622,4.438224205973951
393,0,4,-2.862586649053443,11.09580604793651
393,1,0,-13.00195029254388,69.5104265639846
393,1,1,16.180396687476932,-81.5149176131998
393,1,3,-1.9149113798863084,7.3969290192559525
393,1,5,-1.263535015046744,4.881262029959253
393,2,0,-1.14738182597622,4.438224205973951
393,2,2,3.5123114154385533,-24.179291644802625
393,2,8,-2.0384337416377893,7.875766729055094
393,2,23,-0.31698626002382907,11.56310748521707
393,3,1,-1.9149113798863084,7.3969290192559525
393,3,3,4.251048368169884,-16.40518445526367
393,3,8,-2.3361369882835756,9.039455436007716
393,4,0,-2.862586649053443,11.09580604793651
393,4,4,5.604048738119698,-21.689559664802754
393,4,9,-2.7414620890662555,10.617153616866245
393,5,1,-1.263535015046744,4.881262029959253
393,5,5,4.870682876968237,-20.32593797573266
393,5,9,-3.6071478619214936,15.700175945773408
393,6,6,3.9525003915212653,-15.254814719459477
393,6,7,-3.9525003915212653,15.263114719459477
393,7,6,-3.9525003915212653,15.263114719459477
393,7,7,6.889095385555233,-26.564490211614228
393,7,8,-1.4682974970169838,5.677187746077377
393,7,9,-1.4682974970169838,5.677187746077377
393,8,2,-2.0384337416377893,7.875766729055094
393,8,3,-2.3361369882835756,9.039455436007716
393,8,7,-1.4682974970169838,5.677187746077377
393,8,8,6.495859922587437,-46.35991133068735
393,8,10,-0.31698626002382907,11.56310748521707
393,8,11,-0.31698626002382907,11.56310748521707
393,9,4,-2.7414620890662555,10.617153616866245
393,9,5,-3.6071478619214936,15.700175945773408
393,9,7,-1.4682974970169838,5.677187746077377
393,9,9,8.469899143653821,-54.550718728264194
393,9,10,-0.3200939684554352,11.676471284091747
393,9,11,-0.3200939684554352,11.676471284091747
393,10,8,-0.31698626002382907,11.56310748521707
393,10,9,-0.3200939684554352,11.676471284091747
393,10,10,6.310180721002116,-66.77963738730838
393,10,12,-2.648753566047322,20.668962253090577
393,10,13,-3.039855888313442,23.5307363206485
393,11,8,-0.31698626002382907,11.56310748521707
393,11,9,-0.3200939684554352,11.676471284091747
393,11,11,4.577608087233592,-53.37550932384045
393,11,12,-2.648753566047322,20.668962253090577
393,11,22,-1.3072832545449176,10.184158257180568
393,12,10,-2.648753566047322,20.668962253090577
393,12,11,-2.648753566047322,20.668962253090577
393,12,12,6.756984928309469,-52.52053255776515
393,12,22,-1.459477796214825,11.373408051583995
393,13,10,-3.039855888313442,23.5307363206485
393,13,13,6.290387350207462,-48.73502109418398
393,13,15,-3.2505314618940204,25.289134773535476
393,14,14,14.842818123202159,-115.81238034094446
393,14,15,-7.233748725873804,56.88356952618946
393,14,20,-5.1624745461324455,40.15257980325236
393,14,23,-2.44659485119591,18.95198101150265
393,15,13,-3.2505314618940204,25.289134773535476
393,15,14,-7.233748725873804,56.88356952618946
393,15,15,20.853952129924018,-162.62736951147886
393,15,16,-4.840839078773654,37.99325216370838
393,15,18,-5.528832863382538,42.57201304804555
393,16,15,-4.840839078773654,37.99325216370838
393,16,16,14.585681941339672,-115.55942820112503
393,16,17,-8.547008547008547,68.37606837606837
393,16,21,-1.1978343155574722,9.343107661348283
393,17,16,-8.547008547008547,68.37606837606837
393,17,17,18.228686704555855,-144.29292270348512
393,17,20,-9.681678157547308,75.98650432741675
393,18,15,-5.528832863382538,42.57201304804555
393,18,18,11.927146719495752,-92.14548828374814
393,18,19,-6.398313856113215,49.6810252357026
393,19,18,-6.398313856113215,49.6810252357026
393,19,19,18.20269834177932,-140.61461983941254
393,19,22,-11.804384485666105,91.06239460370995
393,20,14,-5.1624745461324455,40.15257980325236
393,20,17,-9.681678157547308,75.98650432741675
393,20,20,16.706099015420932,-130.42072435320378
393,20,21,-1.8619463117411768,14.510340222534687
393,21,16,-1.1978343155574722,9.343107661348283
393,21,20,-1.8619463117411768,14.510340222534687
393,21,21,3.059780627298649,-23.67164788388297
393,22,11,-1.3072832545449176,10.184158257180568
393,22,12,-1.459477796214825,11.373408051583995
393,22,19,-11.804384485666105,91.06239460370995
393,22,22,14.571145536425849,-112.38206091247451
393,23,2,-0.31698626002382907,11.56310748521707
393,23,14,-2.44659485119591,18.95198101150265
393,23,23,2.7543485017044818,-30.12374895831534
394,0,0,17.011918767573544,-84.77385681789507
394,0,1,-13.00195029254388,69.5104265639846
394,0,2,-1.14738182597622,4.438224205973951
394,0,4,-2.862586649053443,11.09580604793651
394,1,0,-13.00195029254388,69.5104265639846
394,1,1,16.180396687476932,-81.5149176131998
394,1,3,-1.9149113798863084,7.3969290192559525
394,1,5,-1.263535015046744,4.881262029959253
394,2,0,-1.14738182597622,4.438224205973951
394,2,2,3.5123114154385533,-24.179291644802625
394,2,8,-2.0384337416377893,7.875766729055094
394,2,23,-0.31698626002382907,11.56310748521707
394,3,1,-1.9149113798863084,7.3969290192559525
394,3,3,4.251048368169884,-16.40518445526367
394,3,8,-2.3361369882835756,9.039455436007716
394,4,0,-2.862586649053443,11.09580604793651
394,4,4,5.604048738119698,-21.689559664802754
394,4,9,-2.7414620890662555,10.617153616866245
394,5,1,-1.263535015046744,4.881262029959253
394,5,5,4.870682876968237,-20.32593797573266
394,5,9,-3.6071478619214936,15.700175945773408
394,6,6,3.9525003915212653,-15.254814719459477
394,6,7,-3.9525003915212653,15.263114719459477
394,7,6,-3.9525003915212653,15.263114719459477
394,7,7,5.4207978885382495,-20.90965246553685
394,7,9,-1.4682974970169838,5.677187746077377
394,8,2,-2.0384337416377893,7.875766729055094
394,8,3,-2.3361369882835756,9.039455436007716
394,8,8,5.027562425570453,-40.70507358460998
394,8,10,-0.31698626002382907,11.56310748521707
394,8,11,-0.31698626002382907,11.56310748521707
394,9,4,-2.7414620890662555,10.617153616866245
394,9,5,-3.6071478619214936,15.700175945773408
394,9,7,-1.4682974970169838,5.677187746077377
394,9,9,8.469899143653821,-54.550718728264194
394,9,10,-0.3200939684554352,11.676471284091747
394,9,11,-0.3200939684554352,11.676471284091747
394,10,8,-0.31698626002382907,11.56310748521707
394,10,9,-0.3200939684554352,11.676471284091747
394,10,10,6.310180721002116,-66.77963738730838
394,10,12,-2.648753566047322,20.668962253090577
394,10,13,-3.039855888313442,23.5307363206485
394,11,8,-0.31698626002382907,11.56310748521707
394,11,9,-0.3200939684554352,11.676471284091747
394,11,11,4.577608087233592,-53.37550932384045
394,11,12,-2.648753566047322,20.668962253090577
394,11,22,-1.3072832545449176,10.184158257180568
394,12,10,-2.648753566047322,20.668962253090577
394,12,11,-2.648753566047322,20.668962253090577
394,12,12,5.297507132094644,-41.238024506181155
394,13,10,-3.039855888313442,23.5307363206485
394,13,13,6.290387350207462,-48.73502109418398
394,13,15,-3.2505314618940204,25.289134773535476
394,14,14,14.842818123202159,-115.81238034094446
394,14,15,-7.233748725873804,56.88356952618946
394,14,20,-5.1624745461324455,40.15257980325236
394,14,23,-2.44659485119591,18.95198101150265
394,15,13,-3.2505314618940204,25.289134773535476
394,15,14,-7.233748725873804,56.88356952618946
394,15,15,20.853952129924018,-162.62736951147886
394,15,16,-4.840839078773654,37.99325216370838
394,15,18,-5.528832863382538,42.57201304804555
394,16,15,-4.840839078773654,37.99325216370838
394,16,16,14.585681941339672,-115.55942820112503
394,16,17,-8.547008547008547,68.37606837606837
394,16,21,-1.1978343155574722,9.343107661348283
394,17,16,-8.547008547008547,68.37606837606837
394,17,17,18.228686704555855,-144.29292270348512
394,17,20,-9.681678157547308,75.98650432741675
394,18,15,-5.528832863382538,42.57201304804555
394,18,18,11.927146719495752,-92.14548828374814
394,18,19,-6.398313856113215,49.6810252357026
394,19,18,-6.398313856113215,49.6810252357026
394,19,19,18.20269834177932,-140.61461983941254
394,19,22,-11.804384485666105,91.06239460370995
394,20,14,-5.1624745461324455,40.15257980325236
394,20,17,-9.681678157547308,75.98650432741675
394,20,20,16.706099015420932,-130.42072435320378
394,20,21,-1.8619463117411768,14.510340222534687
394,21,16,-1.1978343155574722,9.343107661348283
394,21,20,-1.8619463117411768,14.510340222534687
394,21,21,3.059780627298649,-23.67164788388297
394,22,11,-1.3072832545449176,10.184158257180568
394,22,19,-11.804384485666105,91.06239460370995
394,22,22,13.111667740211022,-101.09955286089051
394,23,2,-0.31698626002382907,11.56310748521707
394,23,14,-2.44659485119591,18.95198101150265
394,23,23,2.7543485017044818,-30.12374895831534
395,0,0,17.011918767573544,-84.77385681789507
395,0,1,-13.00195029254388,69.5104265639846
395,0,2,-1.14738182597622,4.438224205973951
395,0,4,-2.862586649053443,11.09580604793651
395,1,0,-13.00195029254388,69.5104265639846
395,1,1,16.180396687476932,-81.5149176131998
395,1,3,-1.9149113798863084,7.3969290192559525
395,1,5,-1.263535015046744,4.881262029959253
395,2,0,-1.14738182597622,4.438224205973951
395,2,2,3.5123114154385533,-24.179291644802625
395,2,8,-2.0384337416377893,7.875766729055094
395,2,23,-0.31698626002382907,11.56310748521707
395,3,1,-1.9149113798863084,7.3969290192559525
395,3,3,4.251048368169884,-16.40518445526367
395,3,8,-2.3361369882835756,9.039455436007716
395,4,0,-2.862586649053443,11.09580604793651
395,4,4,2.862586649053443,-11.08435604793651
395,5,1,-1.263535015046744,4.881262029959253
395,5,5,4.870682876968237,-20.32593797573266
395,5,9,-3.6071478619214936,15.700175945773408
395,6,6,3.9525003915212653,-15.254814719459477
395,6,7,-3.9525003915212653,15.263114719459477
395,7,6,-3.9525003915212653,15.263114719459477
395,7,7,6.889095385555233,-26.564490211614228
395,7,8,-1.4682974970169838,5.677187746077377
395,7,9,-1.4682974970169838,5.677187746077377
395,8,2,-2.0384337416377893,7.875766729055094
395,8,3,-2.3361369882835756,9.039455436007716
395,8,7,-1.4682974970169838,5.677187746077377
395,8,8,6.495859922587437,-46.35991133068735
395,8,10,-0.31698626002382907,11.56310748521707
395,8,11,-0.31698626002382907,11.56310748521707
395,9,5,-3.6071478619214936,15.700175945773408
395,9,7,-1.4682974970169838,5.677187746077377
395,9,9,5.728437054587566,-43.94551511139795
395,9,10,-0.3200939684554352,11.676471284091747
395,9,11,-0.3200939684554352,11.676471284091747
395,10,8,-0.31698626002382907,11.56310748521707
395,10,9,-0.3200939684554352,11.676471284091747
395,10,10,6.310180721002116,-66.77963738730838
395,10,12,-2.648753566047322,20.668962253090577
395,10,13,-3.039855888313442,23.5307363206485
395,11,8,-0.31698626002382907,11.56310748521707
395,11,9,-0.3200939684554352,11.676471284091747
395,11,11,4.577608087233592,-53.37550932384045
395,11,12,-2.648753566047322,20.668962253090577
395,11,22,-1.3072832545449176,10.184158257180568
395,12,10,-2.648753566047322,20.668962253090577
395,12,11,-2.648753566047322,20.668962253090577
395,12,12,6.756984928309469,-52.52053255776515
395,12,22,-1.459477796214825,11.373408051583995
395,13,10,-3.039855888313442,23.5307363206485
395,13,13,6.290387350207462,-48.73502109418398
395,13,15,-3.2505314618940204,25.289134773535476
395,14,14,14.842818123202159,-115.81238034094446
395,14,15,-7.233748725873804,56.88356952618946
395,14,20,-5.1624745461324455,40.15257980325236
395,14,23,-2.44659485119591,18.95198101150265
395,15,13,-3.2505314618940204,25.289134773535476
395,15,14,-7.233748725873804,56.88356952618946
395,15,15,16.013113051150363,-124.6613673477705
395,15,18,-5.528832863382538,42.57201304804555
395,16,16,9.744842862566019,-77.59342603741665
395,16,17,-8.547008547008547,68.37606837606837
395,16,21,-1.1978343155574722,9.343107661348283
395,17,16,-8.547008547008547,68.37606837606837
395,17,17,18.228686704555855,-144.29292270348512
395,17,20,-9.681678157547308,75.98650432741675
395,18,15,-5.528832863382538,42.57201304804555
395,18,18,11.927146719495752,-92.14548828374814
395,18,19,-6.398313856113215,49.6810252357026
395,19,18,-6.398313856113215,49.6810252357026
395,19,19,18.20269834177932,-140.61461983941254
395,19,22,-11.804384485666105,91.06239460370995
395,20,14,-5.1624745461324455,40.15257980325236
395,20,17,-9.681678157547308,75.98650432741675
395,20,20,16.706099015420932,-130.42072435320378
395,20,21,-1.8619463117411768,14.510340222534687
395,21,16,-1.1978343155574722,9.343107661348283
395,21,20,-1.8619463117411768,14.510340222534687
395,21,21,3.059780627298649,-23.67164788388297
395,22,11,-1.3072832545449176,10.184158257180568
395,22,12,-1.459477796214825,11.373408051583995
395,22,19,-11.804384485666105,91.06239460370995
395,22,22,14.571145536425849,-112.38206091247451
395,23,2,-0.31698626002382907,11.56310748521707
395,23,14,-2.44659485119591,18.95198101150265
395,23,23,2.7543485017044818,-30.12374895831534
396,0,0,17.011918767573544,-84.77385681789507
396,0,1,-13.00195029254388,69.5104265639846
396,0,2,-1.14738182597622,4.438224205973951
396,0,4,-2.862586649053443,11.09580604793651
396,1,0,-13.00195029254388,69.5104265639846
396,1,1,16.180396687476932,-81.5149176131998
396,1,3,-1.9149113798863084,7.3969290192559525
396,1,5,-1.263535015046744,4.881262029959253
396,2,0,-1.14738182597622,4.438224205973951
396,2,2,3.5123114154385533,-24.179291644802625
396,2,8,-2.0384337416377893,7.875766729055094
396,2,23,-0.31698626002382907,11.56310748521707
396,3,1,-1.9149113798863084,7.3969290192559525
396,3,3,4.251048368169884,-16.40518445526367
396,3,8,-2.3361369882835756,9.039455436007716
396,4,0,-2.862586649053443,11.09580604793651
396,4,4,5.604048738119698,-21.689559664802754
396,4,9,-2.7414620890662555,10.617153616866245
396,5,1,-1.263535015046744,4.881262029959253
396,5,5,4.870682876968237,-20.32593797573266
396,5,9,-3.6071478619214936,15.700175945773408
396,6,6,3.9525003915212653,-15.254814719459477
396,6,7,-3.9525003915212653,15.263114719459477
396,7,6,-3.9525003915212653,15.263114719459477
396,7,7,6.889095385555233,-26.564490211614228
396,7,8,-1.4682974970169838,5.677187746077377
396,7,9,-1.4682974970169838,5.677187746077377
396,8,2,-2.0384337416377893,7.875766729055094
396,8,3,-2.3361369882835756,9.039455436007716
396,8,7,-1.4682974970169838,5.677187746077377
396,8,8,6.495859922587437,-46.35991133068735
396,8,10,-0.31698626002382907,11.56310748521707
396,8,11,-0.31698626002382907,11.56310748521707
396,9,4,-2.7414620890662555,10.617153616866245
396,9,5,-3.6071478619214936,15.700175945773408
396,9,7,-1.4682974970169838,5.677187746077377
396,9,9,8.143403295829277,-42.64071801849061
396,9,11,-0.3200939684554352,11.676471284091747
396,10,8,-0.31698626002382907,11.56310748521707
396,10,10,5.996363104869336,-55.332116520551764
396,10,12,-2.648753566047322,20.668962253090577
396,10,13,-3.039855888313442,23.5307363206485
396,11,8,-0.31698626002382907,11.56310748521707
396,11,9,-0.3200939684554352,11.676471284091747
396,11,11,4.577608087233592,-53.37550932384045
396,11,12,-2.648753566047322,20.668962253090577
396,11,22,-1.3072832545449176,10.184158257180568
396,12,10,-2.648753566047322,20.668962253090577
396,12,11,-2.648753566047322,20.668962253090577
396,12,12,6.756984928309469,-52.52053255776515
396,12,22,-1.459477796214825,11.373408051583995
396,13,10,-3.039855888313442,23.5307363206485
396,13,13,6.290387350207462,-48.73502109418398
396,13,15,-3.2505314618940204,25.289134773535476
396,14,14,14.842818123202159,-115.81238034094446
396,14,15,-7.233748725873804,56.88356952618946
396,14,20,-5.1624745461324455,40.15257980325236
396,14,23,-2.44659485119591,18.95198101150265
396,15,13,-3.2505314618940204,25.289134773535476
396,15,14,-7.233748725873804,56.88356952618946
396,15,15,20.853952129924018,-162.62736951147886
396,15,16,-4.840839078773654,37.99325216370838
396,15,18,-5.528832863382538,42.57201304804555
396,16,15,-4.840839078773654,37.99325216370838
396,16,16,14.585681941339672,-115.55942820112503
396,16,17,-8.547008547008547,68.37606837606837
396,16,21,-1.1978343155574722,9.343107661348283
396,17,16,-8.547008547008547,68.37606837606837
396,17,17,18.228686704555855,-144.29292270348512
396,17,20,-9.681678157547308,75.98650432741675
396,18,15,-5.528832863382538,42.57201304804555
396,18,18,11.927146719495752,-92.14548828374814
396,18,19,-6.398313856113215,49.6810252357026
396,19,18,-6.398313856113215,49.6810252357026
396,19,19,18.20269834177932,-140.61461983941254
396,19,22,-11.804384485666105,91.06239460370995
396,20,14,-5.1624745461324455,40.15257980325236
396,20,17,-9.681678157547308,75.98650432741675
396,20,20,16.706099015420932,-130.42072435320378
396,20,21,-1.8619463117411768,14.510340222534687
396,21,16,-1.1978343155574722,9.343107661348283
396,21,20,-1.8619463117411768,14.510340222534687
396,21,21,3.059780627298649,-23.67164788388297
396,22,11,-1.3072832545449176,10.184158257180568
396,22,12,-1.459477796214825,11.373408051583995
396,22,19,-11.804384485666105,91.06239460370995
396,22,22,14.571145536425849,-112.38206091247451
396,23,2,-0.31698626002382907,11.56310748521707
396,23,14,-2.44659485119591,18.95198101150265
396,23,23,2.7543485017044818,-30.12374895831534
397,0,0,15.864536941597322,-80.36423261192111
397,0,1,-13.00195029254388,69.5104265639846
397,0,4,-2.862586649053443,11.09580604793651
397,1,0,-13.00195029254388,69.5104265639846
397,1,1,16.180396687476932,-81.5149176131998
397,1,3,-1.9149113798863084,7.3969290192559525
397,1,5,-1.263535015046744,4.881262029959253
397,2,2,2.3649295894623332,-19.769667438828677
397,2,8,-2.0384337416377893,7.875766729055094
397,2,23,-0.31698626002382907,11.56310748521707
397,3,1,-1.9149113798863084,7.3969290192559525
397,3,3,4.251048368169884,-16.40518445526367
397,3,8,-2.3361369882835756,9.039455436007716
397,4,0,-2.862586649053443,11.09580604793651
397,4,4,5.604048738119698,-21.689559664802754
397,4,9,-2.7414620890662555,10.617153616866245
397,5,1,-1.263535015046744,4.881262029959253
397,5,5,4.870682876968237,-20.32593797573266
397,5,9,-3.6071478619214936,15.700175945773408
397,6,6,3.9525003915212653,-15.254814719459477
397,6,7,-3.9525003915212653,15.263114719459477
397,7,6,-3.9525003915212653,15.263114719459477
397,7,7,6.889095385555233,-26.564490211614228
397,7,8,-1.4682974970169838,5.677187746077377
397,7,9,-1.4682974970169838,5.677187746077377
397,8,2,-2.0384337416377893,7.875766729055094
397,8,3,-2.3361369882835756,9.039455436007716
397,8,7,-1.4682974970169838,5.677187746077377
397,8,8,6.495859922587437,-46.35991133068735
397,8,10,-0.31698626002382907,11.56310748521707
397,8,11,-0.31698626002382907,11.56310748521707
397,9,4,-2.7414620890662555,10.617153616866245
397,9,5,-3.6071478619214936,15.700175945773408
397,9,7,-1.4682974970169838,5.677187746077377
397,9,9,8.469899143653821,-54.550718728264194
397,9,10,-0.3200939684554352,11.676471284091747
397,9,11,-0.3200939684554352,11.676471284091747
397,10,8,-0.31698626002382907,11.56310748521707
397,10,9,-0.3200939684554352,11.676471284091747
397,10,10,6.310180721002116,-66.77963738730838
397,10,12,-2.648753566047322,20.668962253090577
397,10,13,-3.039855888313442,23.5307363206485
397,11,8,-0.31698626002382907,11.56310748521707
397,11,9,-0.3200939684554352,11.676471284091747
397,11,11,4.577608087233592,-53.37550932384045
397,11,12,-2.648753566047322,20.668962253090577
397,11,22,-1.3072832545449176,10.184158257180568
397,12,10,-2.648753566047322,20.668962253090577
397,12,11,-2.648753566047322,20.668962253090577
397,12,12,6.756984928309469,-52.52053255776515
397,12,22,-1.459477796214825,11.373408051583995
397,13,10,-3.039855888313442,23.5307363206485
397,13,13,6.290387350207462,-48.73502109418398
397,13,15,-3.2505314618940204,25.289134773535476
397,14,14,14.842818123202159,-115.81238034094446
397,14,15,-7.233748725873804,56.88356952618946
397,14,20,-5.1624745461324455,40.15257980325236
397,14,23,-2.44659485119591,18.95198101150265
397,15,13,-3.2505314618940204,25.289134773535476
397,15,14,-7.233748725873804,56.88356952618946
397,15,15,20.853952129924018,-162.62736951147886
397,15,16,-4.840839078773654,37.99325216370838
397,15,18,-5.528832863382538,42.57201304804555
397,16,15,-4.840839078773654,37.99325216370838
397,16,16,14.585681941339672,-115.55942820112503
397,16,17,-8.547008547008547,68.37606837606837
397,16,21,-1.1978343155574722,9.343107661348283
397,17,16,-8.547008547008547,68.37606837606837
397,17,17,18.228686704555855,-144.29292270348512
397,17,20,-9.681678157547308,75.98650432741675
397,18,15,-5.528832863382538,42.57201304804555
397,18,18,11.927146719495752,-92.14548828374814
397,18,19,-6.398313856113215,49.6810252357026
397,19,18,-6.398313856113215,49.6810252357026
397,19,19,18.20269834177932,-140.61461983941254
397,19,22,-11.804384485666105,91.06239460370995
397,20,14,-5.1624745461324455,40.15257980325236
397,20,17,-9.681678157547308,75.98650432741675
397,20,20,16.706099015420932,-130.42072435320378
397,20,21,-1.8619463117411768,14.510340222534687
397,21,16,-1.1978343155574722,9.343107661348283
397,21,20,-1.8619463117411768,14.510340222534687
397,21,21,3.059780627298649,-23.67164788388297
397,22,11,-1.3072832545449176,10.184158257180568
397,22,12,-1.459477796214825,11.373408051583995
397,22,19,-11.804384485666105,91.06239460370995
397,22,22,14.571145536425849,-112.38206091247451
397,23,2,-0.31698626002382907,11.56310748521707
397,23,14,-2.44659485119591,18.95198101150265
397,23,23,2.7543485017044818,-30.12374895831534
398,0,0,17.011918767573544,-84.77385681789507
398,0,1,-13.00195029254388,69.5104265639846
398,0,2,-1.14738182597622,4.438224205973951
398,0,4,-2.862586649053443,11.09580604793651
398,1,0,-13.00195029254388,69.5104265639846
398,1,1,16.180396687476932,-81.5149176131998
398,1,3,-1.9149113798863084,7.3969290192559525
398,1,5,-1.263535015046744,4.881262029959253
398,2,0,-1.14738182597622,4.438224205973951
398,2,2,3.5123114154385533,-24.179291644802625
398,2,8,-2.0384337416377893,7.875766729055094
398,2,23,-0.31698626002382907,11.56310748521707
398,3,1,-1.9149113798863084,7.3969290192559525
398,3,3,1.9149113798863084,-7.3797790192559525
398,4,0,-2.862586649053443,11.09580604793651
398,4,4,5.604048738119698,-21.689559664802754
398,4,9,-2.7414620890662555,10.617153616866245
398,5,1,-1.263535015046744,4.881262029959253
398,5,5,4.870682876968237,-20.32593797573266
398,5,9,-3.6071478619214936,15.700175945773408
398,6,6,3.9525003915212653,-15.254814719459477
398,6,7,-3.9525003915212653,15.263114719459477
398,7,6,-3.9525003915212653,15.263114719459477
398,7,7,6.889095385555233,-26.564490211614228
398,7,8,-1.4682974970169838,5.677187746077377
398,7,9,-1.4682974970169838,5.677187746077377
398,8,2,-2.0384337416377893,7.875766729055094
398,8,7,-1.4682974970169838,5.677187746077377
398,8,8,4.159722934303861,-37.33450589467964
